WPPostId,CommonName,ObservationLocation,HasImage,ImageURL,HasGPS,Latitude,Longitude
198421,Pine Siskin,Moose Hill Audubon Wildlife Sanctuary (near Billings Loop barn),true,https://sharonfoc.org/wp-content/uploads/2023/05/Pine-Siskins-5-11-23-855-am.jpeg,false,,
198435,Star of Bethlehem,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Common-Star-of-Bethlehem.jpg,false,,
198418,Common Yellowthroat,Moose Hill Audubon Wildlife Sanctuary (boardwalk),true,https://sharonfoc.org/wp-content/uploads/2023/05/Common-yellowthroat-5-10-23-930-am.jpeg,false,,
198412,American redstart,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Redstart-5-10-23-730-am.jpeg,false,,
198409,Great Crested flycatcher,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Great-Crested-Flycatcher-5-11-23-7-am.jpeg,false,,
198753,Ringed Boghaunter dragonfly,Moose Hill Farm (TTOR). The exact location can be seen here: https://www.inaturalist.org/observations/160951954,true,https://sharonfoc.org/wp-content/uploads/2023/05/Ringed-boghaunter-Baur-5-10-23-1204pm.jpeg,false,,
198398,White-crowned sparrow,"Paul Revere Rd., Sharon",true,https://sharonfoc.org/wp-content/uploads/2023/05/White-crowned-sparrow-5-9-23-7-pm.jpeg,false,,
198370,Wood thrush,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Wood-thrush-5-9-23-609-am.jpeg,false,,
198393,Lily of the Valley,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Lily-of-the-Valley-5-9-23-820-am-scaled.jpeg,false,,
198389,Narrow-leaved Spring Beauty,Sharon,true,https://sharonfoc.org/wp-content/uploads/2023/05/Spring-Beauty-5-9-23-812-am-1-scaled.jpeg,false,,
198365,Palm Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Palm-warbler-5-9-23-8-am.jpeg,false,,
198439,Pileated Woodpecker,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Pileated-Woodpecker-Deb-Radovsky.jpeg,false,,
198361,Cecropia Moth cocoon,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Cecropia-moth-coccoon-5-9-23-740-am-scaled.jpeg,false,,
198358,Red Chokeberry,Moose Hill Audubon Wildlife Sanctuary (in wetland),true,https://sharonfoc.org/wp-content/uploads/2023/05/Red-chokeberry-5-9-23-730-am.jpeg,false,,
198379,Baltimore Oriole,Moose Hill Audubon WIldlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Oriole-nest-5-11-23-915-am.jpeg,false,,
198354,Phoebe,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Phoebe-5-8-23-11-am-1.jpeg,false,,
198340,Blue-winged warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Blue-winged-warbler-5-8-23-1006-am.jpeg,false,,
198334,Northern Parula Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Northern-parula-warbler-5-8-23-905-am.jpeg,false,,
198325,Yellow-rumped Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Yellow-rumped-warbler-5-8-23-740-am.jpeg,false,,
198350,Baltimore Oriole,Moose Hill Audubon WIldlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Baltimore-oriole-5-8-23-845-am.jpeg,false,,
198319,Black-throated Green Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Black-throated-green-warbler-5-8-23-705.jpeg,false,,
198316,Blue-headed Vireo,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Blue-headed-vireo.jpeg,false,,
198298,Hairy Woodpecker,Moose Hill Audubon Wildlife Sanctuary (boardwalk),true,https://sharonfoc.org/wp-content/uploads/2023/05/Hairy-woodpecker-5-7-23-645-am-3.jpeg,false,,
198275,Scarlet Tanager,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Scarlet-tanager-5-7-23-845-am.jpeg,false,,
198285,Northern Parula Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Northern-parula-5-7-23-820-am.jpeg,false,,
198278,Palm Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Palm-Warbler-5-7-23-750-am.jpeg,false,,
198294,Brown-headed Cowbird (male),Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Brown-headed-cowbird-5-7-23-630-am-1.jpeg,false,,
198289,Common Blue Violet,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Common-Blue-Violet-5-7-23-6-am.jpg,false,,
198314,American Black Bear,45 Furnace St.,true,https://sharonfoc.org/wp-content/uploads/2023/05/BEAR-VISIT-1.mp4,false,,
198624,Gray Tree Frog,Mountain St.,true,https://sharonfoc.org/wp-content/uploads/2023/05/Gray-tree-frog-Rita-5-6-23-920pm.jpeg,false,,
198272,Carolina Silverbell tree,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Carolina-silverbell-5-6-23-1017-am.jpeg,false,,
198248,Black Swallowtail butterfly,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Black-swallowtail-wing-5-6-23-946-am-1.jpeg,false,,
198245,Tiger Swallowtail butterfly,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Tiger-swallowtail-5-6-23-815-am.jpeg,false,,
198242,Yellow-rumped Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Yellow-rumped-warbler-5-6-23-749-am.jpeg,false,,
198260,Blue-gray gnatcatcher,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Blue-gray-gnatcatcher-5-5-23-1237-pm.jpeg,false,,
198257,Northern Waterthrush,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Northern-waterthrush-singing-5-5-23-723-am.jpeg,false,,
198264,Black-and-white warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Black-White-warbler-5-5-23-706-am-1.jpeg,false,,
198254,Tree Swallow,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Tree-swallows-5-5-23-651-am.jpeg,false,,
198268,Scarlet Tanager,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/05/Scarlet-tanager-5-4-23-730-am.jpeg,false,,
198207,Sand Violet (also known as Hookedspur Violet),Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Hookedspur-violet-4-28-23-1057-am.jpeg,false,,
198210,Hermit Thrush,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Hermit-thrush-4-28-23-1013-am.jpeg,false,,
198216,Brown Creeper,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Brown-creeper-4-28-23-852-am.jpeg,false,,
198213,Brown-headed Cowbird,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Cowbird-4-28-23-830-am.jpeg,false,,
198228,Chipping Sparrow,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Chipping-sparrow.jpeg,false,,
198203,Azure Bluet,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2023/04/Azure-bluet-4-27-23-338-pm.jpeg,false,,
198199,Wild strawberry,Moose Hill Farm (TTOR) along dirt road under high tension wires,true,https://sharonfoc.org/wp-content/uploads/2023/04/Wild-Strawberry-4-27-23-326-pm.jpeg,false,,
198195,Wood Anemone,Moose Hill Farm (TTOR) along dirt road under high tension wires,true,https://sharonfoc.org/wp-content/uploads/2023/04/Wood-anemone-4-27-23-302-pm.jpeg,false,,
198190,American Kestrel (a.k.a. sparrow hawk),Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2023/04/Kestrel-4-27-23-3-pm.jpeg,false,,
198188,Ruby-crowned Kinglet,Moose Hill Audubon Wildlife Sanctuary,false,,false,,
198172,Swamp Sparrow,Moose Hill Audubon Wildlife Sanctuary (boardwalk),true,https://sharonfoc.org/wp-content/uploads/2023/04/Swamp-sparrow-4-26-23-606-am.jpeg,false,,
198168,Blue-gray gnatcatcher,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Blue-gray-gnatcatcher-4-26-23-551-am.jpeg,false,,
198144,Beard lichen,Gavins Pond Rd. (my back yard),true,https://sharonfoc.org/wp-content/uploads/2023/04/Beard-lichen-4-25-23-127-pm.jpeg,false,,
198141,Spring Azure butterfly,Gavins Pond Rd (my back yard),true,https://sharonfoc.org/wp-content/uploads/2023/04/Spring-azure-4-25-23-125-pm.jpeg,false,,
198134,House Finch,Gavins Pond Rd (my back yard),true,https://sharonfoc.org/wp-content/uploads/2023/04/House-finch-female-4-25-23-113-pm.jpeg,false,,
198162,Tree Swallow,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Tree-swallow-4-25-23-851.jpeg,false,,
198157,Pine Warbler,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2023/04/Pine-warbler-4-25-23-831-1.jpeg,false,,
198147,Virginia saxifrage,Moose Hill Audubon Wildlife Sanctuary (bluff overlook),true,https://sharonfoc.org/wp-content/uploads/2023/04/Virginia-saxifrage-4-25-23-815.jpeg,false,,
198152,Palm Warbler,Moose Hill Audubon Wildlife Sanctuary (Billings Loop),true,https://sharonfoc.org/wp-content/uploads/2023/04/Palm-warbler-4-26-23-651-am.jpeg,false,,
198232,Narrow-leaved Spring Beauty,Sharon,true,https://sharonfoc.org/wp-content/uploads/2023/04/Spring-Beauty-4-13-23-901-am.jpeg,false,,
198551,Short-tailed wWeasel,Moose Hill St.,true,https://sharonfoc.org/wp-content/uploads/2023/05/Short-tailed-weasel-3-12-23-M-Bissanti-scaled.jpeg,false,,
198042,Bald Eagle,"Massapoag Ave, near Massapoag Lane, in a tree on edge of lake",true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/50EB5B7B-7469-484A-AA82-7DACFA8B3343.jpeg,false,,
198307,Northern Saw-whet Owl,Moose Hill Audubon Wildlife Center,true,https://sharonfoc.org/wp-content/uploads/2023/05/Saw-whet-owl-10-16-22.jpeg,false,,
198084,Snapping Turtle,Pud’s Pond (Borerland State Park),true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/SNAPPER.jpg,false,,
198831,Luna Moth (caterpillar),Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/2023/06/Luna-moth-caterpillar-8-20-22-1015am.jpeg,false,,
198001,American Black Bear,33 Moose Hill Parkway,true,https://sharonfoc.org/wp-content/uploads/2022/10/Bear.jpeg,false,,
198556,Striped Skunk,Moose Hill St.,true,https://sharonfoc.org/wp-content/uploads/2023/05/skunks.mov,false,,
197959,Painted Skimmer dragonfly,Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/ps-2-scaled.jpg,false,,
198055,Bald Eagle,"In tree along edge of lake, Massapoag Ave near Potter Avenue",true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/E5ED6685-F672-476E-90BE-A4ECC9B832A6.jpeg,false,,
198052,Yellow-throated vireo,"Moose Hill Audubon Sanctuary, in tree on edge of meadow, near Billings Barn.",true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/A6057426-483D-4ADC-B58B-05391288B4FF.jpeg,false,,
197944,Early Tachinid Fly,Moose Hill Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/etf-1-scaled.jpg,false,,
197942,Dimorphic Jumping Spider,Moose Hill area,false,,false,,
198081,Eastern Wood-Pewee,Moose Hill Audubon Wildlife Sanctuary near Billings barn,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/952F5EC6-7D5C-4796-9CF8-D51418CC247D.jpeg,false,,
197925,Japanese Quail,Beach & Harding,true,https://sharonfoc.org/wp-content/uploads/2022/05/Japanese-quail.jpg,false,,
197919,Scarlet Tanager,King Phillip Rock where Lakeview Field Trail and Horizon’s path diverge,false,,false,,
198086,Barred Owl,King Phillip Trail near King Phillip Rd.,false,,false,,
197910,Tiger Swallowtail butterfly,Mountain Street,true,https://sharonfoc.org/wp-content/uploads/2022/05/Tiger-swallowtail-on-hummingbird-feeder.jpeg,false,,
197907,Great Blue Heron,Mann’s Pond,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/B27AFE20-3E96-4A7A-AD5A-7810A7FF8D3C.jpeg,false,,
198077,Eastern Towhee (female),Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/786521A8-EC6C-47B3-B47C-B289886D1289.jpeg,false,,
198079,Eastern Towhee (male),Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/C9556450-4056-41A1-9A62-F3B63B4598EC.jpeg,false,,
198089,Veery,Moose Hill Audubon Wildlife Sanctuary boardwalk,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/79A4FFB4-8CAE-4FBC-98A0-982D7CB30A6D.jpeg,false,,
199027,Great Horned Owl (juvenile),Pine Grove Ave.,true,https://sharonfoc.org/wp-content/uploads/2023/10/Great-Horned-Owl-Video-Tavares.mp4,false,,
198063,Broad-winged hawk,"Moose Hill, near nature center",true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/1E8EC48B-734C-4E24-9E5F-A9542614D5BA.jpeg,false,,
198017,Red Trillium,Town-owned conservation land near Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2022/10/Red-trillium-2-scaled.jpg,false,,
198021,Green False Hellebore,Town-owned conservation land near Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2022/10/Green-False-Hellebore.jpg,false,,
198008,Marsh Marigold,headwaters of Beaver Brook,true,https://sharonfoc.org/wp-content/uploads/2022/10/Marsh-marigold-5-scaled.jpg,false,,
197896,Northern flying squirrel,Beach St.,true,https://sharonfoc.org/wp-content/uploads/2022/05/Flying-Squirrel-Kramer-4-4-22-922pm.avi,false,,
197876,Yellow Spotted Salamander,Moose Hill St. near TTOR’s Moose Hill Farm,true,https://sharonfoc.org/wp-content/uploads/2022/03/Yellow-spotted-salamander-Bruce-Lewis.jpeg,false,,
197867,Fisher,"302 Mansfield St., Sharon",false,,false,,
197870,Bobcat,Moose Hill Audubon WIldlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2022/03/Bobcat-tracks-Kramer-2-26-22-scaled.jpg,false,,
197864,Yellow Spotted Salamander,"359 Mansfield Street, Sharon",false,,false,,
197860,Eastern Bluebird,Osprey Road,true,https://sharonfoc.org/wp-content/uploads/2022/02/Bluebirds-on-birdbath-in-February.jpeg,false,,
197852,Fisher,Manns Pond & Billings St.,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/fishercat-1-of-1.jpg,false,,
197830,Peregrine falcon,Tolman St.,true,https://sharonfoc.org/wp-content/uploads/2021/12/peregrine-falcon-1.jpg,false,,
197835,Brown Marmorated Stink Bug (adult),Gavins Pond Rd. (my back yard),true,https://sharonfoc.org/wp-content/uploads/2021/12/Brown-Marmorated-Stink-Bug.jpeg,false,,
197792,Bear’s Head Tooth Fungus (a.k.a. Lion’s Mane or Comb Tooth),Near the footbridge over Beaver Brook near the outbound train station,true,https://sharonfoc.org/wp-content/uploads/2021/10/Bears-Head-Tooth-closeup.jpeg,false,,
191810,Northern flying squirrel,Beach St.,true,https://sharonfoc.org/wp-content/uploads/2021/09/Flying-squirrels-Kramer-9721-10pm.jpg,false,,
185249,White Perch,Lake Massapoag,true,https://sharonfoc.org/wp-content/uploads/2021/08/white-perch-8-16-21.jpeg,false,,
186293,Spotted Lanternfly,Old Wolomolopoag Street,true,https://sharonfoc.org/wp-content/uploads/2021/08/Spotted-Lanternfly-range.jpg,false,,
170650,Wild Turkey,my back yard (4 Gavins Pond Rd.),true,https://sharonfoc.org/wp-content/uploads/2021/07/Wild-turkey-chicks.jpg,false,,
197788,Grapevine Beetle (a.k.a Spotted June Beetle),Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/gb-scaled.jpg,false,,
171581,House Wren,4 Gavins Pond Rd.,true,https://sharonfoc.org/wp-content/uploads/2021/07/House-wren-feeding-chick-7-6-21-scaled.jpeg,false,,
171569,Common Green Bottle Fly,Maskwonicut St. (on the bridge over Beaver Brook),true,https://sharonfoc.org/wp-content/uploads/2021/07/Common-Greenbottle-Fly-7-5-21.jpeg,false,,
171543,Mexican Grass-carrying Wasp,Maskwonicut St. (on the bridge over Beaver Brook),true,https://sharonfoc.org/wp-content/uploads/2021/07/Mexican-Grass-Carrying-Wasp-7-5-21.jpeg,false,,
171372,Grapeleaf skeletonizer moth,Maskwonicut St. bridge over Beaver Brook,true,https://sharonfoc.org/wp-content/uploads/2021/07/Grapeleaf-Skeletonizer-moth.jpeg,false,,
171538,Great Golden Digger Wasp,Maskwonicut St. (on the bridge over Beaver Brook),true,https://sharonfoc.org/wp-content/uploads/2021/07/Great-Golden-Digger-Wasp-7-5-21-1.jpeg,false,,
171369,Long-legged fly,Maskwonicut St. near Beaver Brook,true,https://sharonfoc.org/wp-content/uploads/2021/07/Condylostylus-patibulatus-7-5-21.jpeg,false,,
171360,Ruby-throated Hummingbird,4 Gavins Pond Rd.,true,https://sharonfoc.org/wp-content/uploads/2021/07/male-female-hummingbirds.jpeg,false,,
171578,Tall Meadow Rue,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2021/07/Tall-Meadow-rue-scaled.jpg,false,,
171573,Amur Cork Tree,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2021/07/Amur-Corktree-scaled.jpg,false,,
170688,Black Raspberry,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2021/07/black-raspberries-6-24-21.jpeg,false,,
170676,Spicebush Swallowtail butterfly,Moose Hill Audubon (Billings Loop near the barn),true,https://sharonfoc.org/wp-content/uploads/2021/07/Spicebush-swallowtail-6-24-21.jpg,false,,
170682,Tiger Swallowtail butterfly,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2021/07/Tiger-Swallowtail-6-24-21.jpeg,false,,
152668,Osprey,tall cell tower by the composting area at the end of Farnham Road,true,https://sharonfoc.org/wp-content/uploads/2021/05/osprey-perched-with-fish.jpeg,false,,
152848,Killdeer,composting area at the end of Farnham Road,true,https://sharonfoc.org/wp-content/uploads/2021/05/kildeer-Farnham-Rd.jpg,false,,
153128,Red Crossbill,Moose Hill,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/rcb-001-scaled.jpg,false,,
153228,Water Beetle,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2021/05/Desmopachria-water-beetle.jpeg,false,,
153156,Globular Springtail,Moose Hill Audubon Wildlife Sanctuary,true,https://sharonfoc.org/wp-content/uploads/2021/05/Sminthurides-malmgreni-globular-springtail.jpeg,false,,
126636,Fisher,Furnace St.,true,https://sharonfoc.org/wp-content/uploads/2021/02/Fisher-Buermann-2-26-21-743p.jpg,false,,
110911,Pine Warbler,Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/pw-scaled.jpg,false,,
113300,Dark-eyed Junco,Gavins Pond Rd. (our back yard),true,https://sharonfoc.org/wp-content/uploads/2021/01/Junco-12-18-20-scaled.jpeg,false,,
113297,Northern Cardinal (female),Gavins Pond Rd. (our back yard),true,https://sharonfoc.org/wp-content/uploads/2021/01/Cardinal-female-12-18-20-scaled.jpg,false,,
113303,Globular Springtails,45 Furnace St.,true,https://sharonfoc.org/wp-content/uploads/2021/01/Springtails.jpg,false,,
106379,Northern Cardinal,Gavins Pond Rd. (my back yard),true,https://sharonfoc.org/wp-content/uploads/2020/12/cardinal-male-11-27-20-1243p.jpg,false,,
106383,Tufted Titmouse,Gavins Pond Rd. (my back yard),true,https://sharonfoc.org/wp-content/uploads/2020/12/tufted-titmouse-11-27-20-1220p.jpg,false,,
106386,Eastern Gray Squirrel,Gavins Pond Rd. (my back yard),true,https://sharonfoc.org/wp-content/uploads/2020/12/gray-squirrel-descending-11-27-20-1209p-scaled.jpg,false,,
106352,House Finch,4 Gavins Pond Rd. (my back yard),true,https://sharonfoc.org/wp-content/uploads/2020/12/House-finch-female-11-27-20-1241p.jpg,false,,
92907,Pileated Woodpecker,"302-296 Mansfield St., Sharon",false,,false,,
83612,Ringless Honey Mushroom,Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/honey2.jpg,false,,
81340,Pickerel Frog,Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/pickerel.JPG,false,,
81338,Goldrenrod Bunch Gall Midge,Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/gall-scaled.jpg,false,,
81314,Parasol mushroom,Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/parasol.JPG,false,,
80988,Brittle Gill Mushroom,conservation land near Lakeview & Morse,true,https://sharonfoc.org/wp-content/uploads/2020/09/Brittle-gill-mushroom-Russula-pulchra2-9-7-20-542p-1-scaled.jpg,false,,
80958,Chicken of the Woods,conservation land near Lakeview & Morse,true,https://sharonfoc.org/wp-content/uploads/2020/09/Chicken-of-the-woods-1-scaled.jpg,false,,
80779,Wild Grapes,Conservation land at Morse & Lakeview,true,https://sharonfoc.org/wp-content/uploads/2020/09/Wild-grapes-9-7-20-529p-scaled.jpg,false,,
81018,White-banded Crab Spider,Moose Hill area,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/crabspider.jpg,false,,
80202,Late Purple Aster,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2020/09/late-purple-aster-9-4-20-215p.jpeg,false,,
80198,Bee fly,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2020/09/Bee-fly-Systropus-macer-9-4-20-215p.jpeg,false,,
80169,Slender Bush-Clover,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2020/09/Slender-bush-clover5-scaled.jpeg,false,,
80142,Gray Hairstreak butterfly,Moose Hill Farm (under power lines),true,https://sharonfoc.org/wp-content/uploads/2020/09/Gray-hairstreak-1.jpeg,false,,
79872,False Hop Sedge,undisclosed location in Sharon,false,,false,,
199715,Amanita mushroom,Moose Hill Farm,true,https://sharonfoc.org/wp-content/uploads/2025/04/Amanita-mushroom-9-4-20-132p-scaled.jpg,false,,
80135,Interrupted fern,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2020/09/Interrupted-fern-9-4-20-130p-1-scaled.jpg,false,,
80131,Indian Pipe,Moose Hill Farm,true,https://sharonfoc.org/wp-content/uploads/2020/09/Indian-pipe-9-4-20-118p-scaled.jpg,false,,
80068,Pure Gold-Green Sweat Bee,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2020/09/Pure-gold-green-sweat-bee-on-whorled-wood-aster.jpg,false,,
80096,Whorled Wood Aster,Moose Hill Farm (in the woods),true,https://sharonfoc.org/wp-content/uploads/2020/09/Whorled-wood-aster-9-4-20-110p-scaled.jpeg,false,,
80105,Clouded Sulphur butterfly,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2020/09/Clouded-sulphur-on-Joe-Pye-weed-9-4-20-102pm-scaled.jpg,false,,
80100,Praying Mantis,Moose Hill Farm (TTOR),true,https://sharonfoc.org/wp-content/uploads/2020/09/Praying-mantis-9-4-20-1249p-scaled.jpg,false,,
79903,Gray Catbird,near intersection of Beach & Harding Streets,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/Gray-Catbird-497-scaled.jpg,false,,
79907,Mallard,near intersection of Beach & Harding Streets,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/Mallard-x38-scaled.jpg,false,,
79875,Northern Cardinal (male),near intersection of Beach & Harding Streets,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/Cardinal-375-scaled.jpg,false,,
79901,Downy Woodpecker,near intersection of Beach & Harding Streets,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/Downy-Woodpecker-307-scaled.jpg,false,,
79877,Great Blue Heron,Lake Massapoag,true,https://sharonfoc.org/wp-content/uploads/ninja-forms/10/Great-Blue-Heron-412-scaled.jpg,false,,
75399,White Vervain,Moose Hill Farm (formerly the Kendall Estate),true,https://sharonfoc.org/wp-content/uploads/2020/08/white-vervain3-Verbena-urticifolia-scaled.jpg,false,,
75367,American Lady butterfly,Moose Hill Farm (formerly the Kendall Estate),true,https://sharonfoc.org/wp-content/uploads/2020/09/American-lady-8-18-20-1116a-2.jpeg,false,,
75393,New York Ironweed,Moose Hill Farm (formerly the Kendall Estate),true,https://sharonfoc.org/wp-content/uploads/2020/08/NY-ironweed-scaled.jpg,false,,
76629,Porcelain Gray Moth,4 Gavins Pond Rd.,true,https://sharonfoc.org/wp-content/uploads/2020/08/Porcelain-gray-moth.jpeg,false,,
76154,Devil’s Beggarticks,Mountain St.,true,https://sharonfoc.org/wp-content/uploads/2020/08/Devils-beggarticks-1-scaled.jpg,false,,
76151,Wood Nymph butterfly,Mountain St.,true,https://sharonfoc.org/wp-content/uploads/2020/08/Common-wood-nymph-butterfly-scaled.jpg,false,,
76120,Cardinal Flower,Morse St.,true,https://sharonfoc.org/wp-content/uploads/2020/08/Cardinal-flower-leaf-scaled.jpg,false,,
75431,False Puffball Slime Mold,Rattlesnake Hill,true,https://sharonfoc.org/wp-content/uploads/2020/08/False-puffball-slime-mold-Enteridium-lycoperdon.jpg,false,,
75405,Heller’s Rosette Grass,Gavins Pond Rd.,true,https://sharonfoc.org/wp-content/uploads/2020/08/Hellers-Rosette-grass2-scaled.jpg,false,,
76092,American burnweed (a.k.a. fireweed),Rattlesnake Hill,true,https://sharonfoc.org/wp-content/uploads/2020/08/Fireweed5-scaled.jpg,false,,
76084,Spotted Wintergreen,Mountain St.,true,https://sharonfoc.org/wp-content/uploads/2020/08/Spotted-wintergreen2-scaled.jpg,false,,
76088,Tree Cricket,Mountain St.,true,https://sharonfoc.org/wp-content/uploads/2020/08/Tree-cricket-scaled.jpg,false,,
76052,Halberd-leaved Tearthumb,Rattlesnake Hill,true,https://sharonfoc.org/wp-content/uploads/2020/08/Halberd-leaved-Tearthumb3-scaled.jpg,false,,
76078,Downy Rattlesnake Plantain Orchid,Rattlesnake Hill,true,https://sharonfoc.org/wp-content/uploads/2020/08/Downy-Rattlesnake-Plantain-8-13-20-143pm-scaled.jpg,false,,
